Datetime,Sei,Fin,Right,Humpback,Other,Duration,Latitude,Longitude
12/25/2019 10:40,0,9,0,0,34,140,41.0796,-71.0961
12/25/2019 10:55,0,54,0,1,78,900,41.0802,-71.0962
12/25/2019 11:10,0,83,0,0,91,900,41.0809,-71.0962
12/25/2019 11:25,0,73,0,1,122,900,41.0815,-71.0962
12/25/2019 11:40,0,59,0,0,78,900,41.0821,-71.0962
12/25/2019 11:55,0,34,0,0,75,900,41.0827,-71.0962
12/25/2019 12:10,0,23,0,0,64,900,41.0834,-71.0963
12/25/2019 12:25,0,11,0,0,64,900,41.084,-71.0963
12/25/2019 12:38,0,19,0,0,77,822,41.0844,-71.0963
12/25/2019 12:59,0,0,0,0,0,0,41.0824,-71.098
12/25/2019 13:10,0,73,0,0,73,658,41.083,-71.0992
12/25/2019 13:25,0,58,0,0,108,900,41.0839,-71.1008
12/25/2019 13:40,0,66,0,0,69,900,41.0848,-71.1024
12/25/2019 13:55,0,101,0,0,96,900,41.0857,-71.1041
12/25/2019 14:10,0,65,0,0,92,900,41.0866,-71.1057
12/25/2019 14:25,0,77,0,0,130,900,41.0875,-71.1073
12/25/2019 14:40,0,35,0,0,144,900,41.0884,-71.109
12/25/2019 14:55,0,85,0,0,109,900,41.0894,-71.1106
12/25/2019 15:00,0,30,0,0,32,319,41.0894,-71.1106
12/25/2019 15:18,0,0,0,0,0,0,41.0895,-71.1114
12/25/2019 15:19,0,0,0,0,0,0,41.0895,-71.1114
12/25/2019 15:25,0,16,0,0,53,370,41.0913,-71.1166
12/25/2019 15:40,0,55,0,0,130,900,41.0941,-71.1185
12/25/2019 15:55,0,79,0,0,124,900,41.0969,-71.1205
12/25/2019 16:10,0,69,0,0,113,900,41.0997,-71.1224
12/25/2019 16:25,0,67,0,0,144,900,41.1025,-71.1243
12/25/2019 16:40,0,99,0,0,163,900,41.1053,-71.1263
12/25/2019 16:55,0,116,0,0,131,900,41.1081,-71.1282
12/25/2019 17:10,0,121,0,0,136,900,41.1109,-71.1302
12/25/2019 17:19,0,68,0,0,80,557,41.1109,-71.1302
12/25/2019 17:37,0,0,0,0,0,0,41.116,-71.1346
12/25/2019 17:38,0,0,0,0,0,0,41.116,-71.1346
12/25/2019 17:40,0,1,0,0,10,96,41.116,-71.1346
12/25/2019 17:55,0,92,0,0,117,900,41.1194,-71.1349
12/25/2019 18:10,0,89,0,0,137,900,41.1228,-71.1352
12/25/2019 18:25,0,127,0,1,127,900,41.1261,-71.1355
12/25/2019 18:40,0,142,1,0,163,900,41.1295,-71.1358
12/25/2019 18:55,0,106,0,1,204,900,41.1328,-71.1362
12/25/2019 19:10,0,146,0,1,116,900,41.1362,-71.1365
12/25/2019 19:25,0,107,0,0,120,900,41.1396,-71.1368
12/25/2019 19:38,0,92,0,0,123,804,41.1421,-71.137
12/25/2019 19:57,0,0,0,0,0,0,41.1447,-71.1372
12/25/2019 20:10,0,63,0,0,113,777,41.1472,-71.1362
12/25/2019 20:25,0,79,0,0,123,900,41.1498,-71.1352
12/25/2019 20:40,0,93,0,0,90,900,41.1523,-71.1342
12/25/2019 20:55,0,72,0,0,84,900,41.1548,-71.1332
12/25/2019 21:10,0,80,0,1,84,900,41.1572,-71.1321
12/25/2019 21:25,0,110,0,1,93,900,41.1594,-71.1304
12/25/2019 21:40,0,107,0,0,160,900,41.1616,-71.1288
12/25/2019 21:55,0,99,0,0,78,900,41.1638,-71.1272
12/25/2019 21:57,0,20,0,0,14,152,41.1638,-71.1272
12/25/2019 22:16,0,0,0,0,0,0,41.1642,-71.1267
12/25/2019 22:25,0,60,0,0,78,513,41.1654,-71.1256
12/25/2019 22:40,0,72,0,0,107,900,41.1669,-71.124
12/25/2019 22:55,0,136,0,0,118,900,41.1685,-71.1225
12/25/2019 23:10,0,110,0,0,109,900,41.1701,-71.121
12/25/2019 23:25,0,132,0,0,93,900,41.1717,-71.1195
12/25/2019 23:40,0,103,0,1,127,900,41.1733,-71.118
12/25/2019 23:55,0,78,0,0,119,900,41.1749,-71.1165
12/26/2019 0:10,0,124,0,0,104,900,41.1765,-71.115
12/26/2019 0:19,0,57,0,0,62,536,41.1765,-71.115
12/26/2019 0:37,0,0,0,0,0,0,41.1778,-71.1143
12/26/2019 0:40,0,0,0,0,0,139,41.1778,-71.1143
12/26/2019 0:55,0,82,0,0,89,900,41.1795,-71.1139
12/26/2019 1:10,0,15,0,0,101,900,41.1812,-71.1136
12/26/2019 1:25,0,18,0,0,95,900,41.1829,-71.1132
12/26/2019 1:40,0,29,0,0,78,900,41.1846,-71.1128
12/26/2019 1:55,0,80,0,0,76,900,41.1862,-71.1125
12/26/2019 2:10,0,61,0,0,72,900,41.1879,-71.1121
12/26/2019 2:25,0,53,0,0,86,900,41.1896,-71.1118
12/26/2019 2:40,0,88,0,1,84,889,41.191,-71.1115
12/26/2019 2:57,0,0,0,0,0,0,41.1918,-71.1127
12/26/2019 3:10,0,83,0,0,111,757,41.1944,-71.1128
12/26/2019 3:25,0,108,0,0,155,900,41.1971,-71.1129
12/26/2019 3:40,0,120,0,0,136,900,41.1997,-71.113
12/26/2019 3:55,0,112,0,0,100,900,41.2024,-71.1131
12/26/2019 4:10,0,113,0,1,78,900,41.2051,-71.1132
12/26/2019 4:25,0,127,0,0,72,900,41.2077,-71.1133
12/26/2019 4:40,0,74,0,0,85,900,41.2104,-71.1135
12/26/2019 4:55,0,110,0,0,42,900,41.2129,-71.1136
12/26/2019 4:56,0,11,0,0,32,100,41.2129,-71.1136
12/26/2019 5:13,0,0,0,0,0,0,41.2141,-71.1149
12/26/2019 5:25,0,66,0,0,66,679,41.2166,-71.1156
12/26/2019 5:40,0,104,0,1,145,900,41.2189,-71.116
12/26/2019 5:55,0,72,0,0,152,900,41.2212,-71.1164
12/26/2019 6:10,0,85,0,0,88,900,41.2235,-71.1168
12/26/2019 6:25,0,30,0,0,121,900,41.2258,-71.1172
12/26/2019 6:40,0,32,0,0,96,900,41.2281,-71.1176
12/26/2019 6:55,0,19,0,0,59,900,41.2304,-71.118
12/26/2019 7:10,0,109,0,0,84,900,41.2328,-71.1184
12/26/2019 7:13,0,17,0,0,25,197,41.2328,-71.1184
12/26/2019 7:35,0,0,0,0,0,0,41.2334,-71.1192
12/26/2019 7:40,0,34,1,0,47,293,41.2337,-71.1203
12/26/2019 7:55,0,74,0,0,80,900,41.2333,-71.1226
12/26/2019 8:10,0,97,0,0,78,900,41.233,-71.1249
12/26/2019 8:25,0,102,0,0,63,900,41.2327,-71.1272
12/26/2019 8:40,0,119,0,0,66,900,41.2324,-71.1296
12/26/2019 8:55,0,68,0,0,69,900,41.232,-71.1319
12/26/2019 9:10,0,55,0,0,65,900,41.2317,-71.1342
12/26/2019 9:25,0,46,1,0,73,900,41.2315,-71.1359
12/26/2019 9:37,0,39,0,0,71,722,41.2306,-71.1373
12/26/2019 9:55,0,0,0,0,0,0,41.2296,-71.1371
12/26/2019 9:55,0,0,0,0,0,5,41.2296,-71.1371
12/26/2019 10:10,0,58,0,0,85,900,41.2272,-71.1372
12/26/2019 10:25,0,46,0,0,89,900,41.2248,-71.1372
12/26/2019 10:40,0,31,0,0,88,900,41.2223,-71.1372
12/26/2019 10:55,0,37,0,0,99,900,41.2199,-71.1373
12/26/2019 11:10,0,44,0,0,78,900,41.2175,-71.1373
12/26/2019 11:25,0,70,0,0,69,900,41.2151,-71.1373
12/26/2019 11:40,0,40,0,0,70,900,41.2126,-71.1373
12/26/2019 11:55,0,24,0,0,130,900,41.2104,-71.1374
12/26/2019 11:56,0,0,0,0,12,71,41.2104,-71.1374
12/26/2019 12:14,0,0,0,0,0,0,41.2091,-71.1379
12/26/2019 12:25,0,63,0,0,95,640,41.2057,-71.1384
12/26/2019 12:40,0,144,0,0,58,900,41.2023,-71.1387
12/26/2019 12:55,0,133,0,0,93,900,41.199,-71.139
12/26/2019 13:10,0,137,0,0,99,900,41.1956,-71.1392
12/26/2019 13:25,0,119,0,0,82,900,41.1922,-71.1395
12/26/2019 13:40,0,87,0,0,89,900,41.1889,-71.1397
12/26/2019 13:55,0,81,0,1,71,900,41.1855,-71.14
12/26/2019 14:10,0,70,0,0,69,900,41.1822,-71.1403
12/26/2019 14:17,0,28,0,0,44,406,41.1822,-71.1403
12/26/2019 14:35,0,0,0,0,0,0,41.1811,-71.1404
12/26/2019 14:40,0,14,0,0,11,257,41.1788,-71.1437
12/26/2019 14:55,0,104,0,0,72,900,41.1763,-71.1451
12/26/2019 15:10,0,58,0,0,76,900,41.1738,-71.1464
12/26/2019 15:25,0,110,0,0,73,900,41.1713,-71.1478
12/26/2019 15:40,0,77,0,0,92,900,41.1688,-71.1492
12/26/2019 15:55,0,81,0,0,91,900,41.1663,-71.1505
12/26/2019 16:10,0,67,0,0,87,900,41.1638,-71.1519
12/26/2019 16:25,0,106,0,0,90,900,41.1613,-71.1533
12/26/2019 16:36,0,70,0,0,58,655,41.1599,-71.1542
12/26/2019 16:48,0,0,0,0,0,0,41.1599,-71.1542
12/26/2019 16:55,0,36,0,0,16,390,41.1597,-71.1575
12/26/2019 17:10,0,80,0,0,84,900,41.1585,-71.1591
12/26/2019 17:25,0,87,0,0,79,900,41.1573,-71.1606
12/26/2019 17:40,0,50,1,0,100,900,41.1561,-71.1621
12/26/2019 17:55,0,48,0,0,93,900,41.1548,-71.1636
12/26/2019 18:10,0,16,0,1,182,900,41.1536,-71.1651
12/26/2019 18:25,0,49,0,0,98,900,41.1524,-71.1667
12/26/2019 18:40,0,51,0,0,73,900,41.1512,-71.1682
12/26/2019 18:47,0,14,0,0,23,451,41.1512,-71.1682
12/26/2019 19:08,0,0,0,0,0,0,41.152,-71.1727
12/26/2019 19:10,0,0,0,0,0,91,41.152,-71.1727
12/26/2019 19:25,0,66,0,1,112,900,41.1505,-71.1733
12/26/2019 19:40,0,83,0,0,111,900,41.1491,-71.174
12/26/2019 19:55,0,79,0,0,66,900,41.1476,-71.1746
12/26/2019 20:10,0,113,0,0,65,900,41.1462,-71.1752
12/26/2019 20:25,0,104,0,0,93,900,41.1447,-71.1759
12/26/2019 20:40,0,78,0,0,97,900,41.1433,-71.1765
12/26/2019 20:55,0,103,0,0,113,900,41.1419,-71.1772
12/26/2019 21:08,0,113,0,0,78,788,41.1409,-71.1777
12/26/2019 21:29,0,0,0,0,0,0,41.1416,-71.1794
12/26/2019 21:40,0,28,0,0,39,635,41.1401,-71.1794
12/26/2019 21:55,0,12,0,0,54,900,41.1376,-71.1791
12/26/2019 22:10,0,6,0,0,85,900,41.1352,-71.1788
12/26/2019 22:25,0,21,0,1,70,900,41.1328,-71.1785
12/26/2019 22:40,0,27,0,0,55,900,41.1304,-71.1782
12/26/2019 22:55,0,39,0,0,64,900,41.128,-71.178
12/26/2019 23:10,0,79,0,0,99,900,41.1256,-71.1777
12/26/2019 23:25,0,106,0,0,100,900,41.1235,-71.1774
12/26/2019 23:26,0,4,0,0,3,53,41.1235,-71.1774
12/26/2019 23:44,0,0,0,0,0,0,41.1233,-71.1782
12/26/2019 23:55,0,32,0,0,44,644,41.1215,-71.1783
12/27/2019 0:10,0,24,0,0,92,900,41.1184,-71.1784
12/27/2019 0:25,0,65,0,0,93,900,41.1153,-71.1785
12/27/2019 0:40,0,73,0,0,97,900,41.1122,-71.1785
12/27/2019 0:55,0,47,0,0,104,900,41.1091,-71.1786
12/27/2019 1:10,0,31,0,1,83,900,41.106,-71.1787
12/27/2019 1:25,0,49,0,0,88,900,41.103,-71.1787
12/27/2019 1:40,0,77,0,0,86,900,41.0999,-71.1788
12/27/2019 1:46,0,33,0,0,26,360,41.0999,-71.1788
12/27/2019 2:03,0,0,0,0,0,0,41.099,-71.1789
12/27/2019 2:10,0,10,0,0,11,385,41.0972,-71.1807
12/27/2019 2:25,0,47,0,0,64,900,41.0945,-71.1816
12/27/2019 2:40,0,47,0,0,76,900,41.0918,-71.1826
12/27/2019 2:55,0,36,0,1,108,900,41.0891,-71.1835
12/27/2019 3:10,0,55,0,0,95,900,41.0864,-71.1844
12/27/2019 3:25,0,63,0,0,118,900,41.0837,-71.1853
12/27/2019 3:40,0,71,0,0,86,900,41.081,-71.1862
12/27/2019 3:55,0,41,0,1,78,900,41.0783,-71.1872
12/27/2019 4:04,0,41,0,0,56,549,41.0783,-71.1872
12/27/2019 4:24,0,0,0,0,0,0,41.0779,-71.19
12/27/2019 4:25,0,0,0,0,5,22,41.0779,-71.19
12/27/2019 4:40,0,90,0,0,74,900,41.0764,-71.1909
12/27/2019 4:55,0,115,0,0,86,900,41.0749,-71.1919
12/27/2019 5:10,0,97,0,0,90,900,41.0734,-71.1928
12/27/2019 5:25,0,64,0,0,49,900,41.072,-71.1937
12/27/2019 5:40,0,83,0,1,77,900,41.0705,-71.1946
12/27/2019 5:55,0,77,0,0,79,900,41.069,-71.1956
12/27/2019 6:10,0,96,0,0,116,900,41.0675,-71.1965
12/27/2019 6:25,0,82,0,0,122,900,41.0661,-71.1974
12/27/2019 6:26,0,7,0,0,8,98,41.0661,-71.1974
12/27/2019 6:42,0,0,0,0,0,0,41.0674,-71.198
12/27/2019 6:55,0,73,0,2,121,765,41.0676,-71.1981
12/27/2019 7:10,0,113,0,0,123,900,41.0666,-71.1977
12/27/2019 7:25,0,92,0,0,108,900,41.0657,-71.1974
12/27/2019 7:40,0,61,0,0,71,900,41.0647,-71.1971
12/27/2019 7:55,0,75,0,0,100,900,41.0637,-71.1967
12/27/2019 8:10,0,107,0,0,87,900,41.0628,-71.1964
12/27/2019 8:25,0,117,0,0,74,900,41.0618,-71.196
12/27/2019 8:40,0,87,0,0,89,894,41.061,-71.1957
12/27/2019 8:59,0,0,0,0,0,0,41.0625,-71.1953
12/27/2019 9:10,0,65,1,0,118,656,41.0612,-71.1939
12/27/2019 9:25,0,80,0,0,104,900,41.0591,-71.1926
12/27/2019 9:40,0,52,0,0,156,900,41.0571,-71.1913
12/27/2019 9:55,0,67,0,0,96,900,41.055,-71.19
12/27/2019 10:10,0,44,0,0,74,900,41.0529,-71.1887
12/27/2019 10:25,0,71,0,0,116,900,41.0509,-71.1874
12/27/2019 10:40,0,61,0,0,78,900,41.0488,-71.1861
12/27/2019 10:55,0,42,0,0,60,900,41.0467,-71.1848
12/27/2019 11:01,0,17,0,0,47,351,41.0467,-71.1848
12/27/2019 11:18,0,0,0,0,0,0,41.0463,-71.1842
12/27/2019 11:25,0,25,0,0,20,421,41.0447,-71.1814
12/27/2019 11:40,0,45,0,0,84,900,41.0414,-71.1803
12/27/2019 11:55,0,55,0,0,68,900,41.0382,-71.1793
12/27/2019 12:10,0,79,1,0,91,900,41.035,-71.1783
12/27/2019 12:25,0,95,0,1,112,900,41.0318,-71.1772
12/27/2019 12:40,0,116,0,0,85,900,41.0285,-71.1762
12/27/2019 12:55,0,110,0,0,107,900,41.0253,-71.1752
12/27/2019 13:10,0,105,0,0,70,900,41.0221,-71.1741
12/27/2019 13:18,0,57,1,0,141,514,41.0221,-71.1741
12/27/2019 13:36,0,0,0,0,0,0,41.019,-71.1725
12/27/2019 13:40,0,9,0,0,3,209,41.019,-71.1725
12/27/2019 13:55,0,94,0,0,69,900,41.0157,-71.1728
12/27/2019 14:10,0,138,0,0,84,900,41.0124,-71.173
12/27/2019 14:25,0,151,0,0,79,900,41.0091,-71.1733
12/27/2019 14:40,0,132,0,0,76,900,41.0058,-71.1735
12/27/2019 14:55,0,119,0,1,110,900,41.0025,-71.1738
12/27/2019 15:10,0,128,0,2,132,900,40.9993,-71.174
12/27/2019 15:25,0,77,0,0,100,900,40.996,-71.1743
12/27/2019 15:37,0,67,6,0,76,737,40.9938,-71.1745
12/27/2019 15:55,0,0,0,0,0,0,40.9933,-71.174
12/27/2019 16:10,0,79,12,0,95,874,40.9909,-71.1748
12/27/2019 16:25,0,107,3,0,121,900,40.9884,-71.1756
12/27/2019 16:40,0,93,6,1,136,900,40.986,-71.1764
12/27/2019 16:55,0,113,8,0,100,900,40.9836,-71.1772
12/27/2019 17:10,0,83,7,0,97,900,40.9812,-71.178
12/27/2019 17:25,0,66,9,0,125,900,40.9788,-71.1788
12/27/2019 17:40,0,55,7,0,90,900,40.9764,-71.1796
12/27/2019 17:55,0,86,6,0,70,900,40.9743,-71.1803
12/27/2019 17:56,0,1,0,0,8,45,40.9743,-71.1803
12/27/2019 18:13,0,0,0,0,0,0,40.9749,-71.1804
12/27/2019 18:25,0,77,2,0,37,687,40.9736,-71.1806
12/27/2019 18:40,0,89,1,0,62,900,40.9721,-71.1808
12/27/2019 18:55,0,55,0,0,61,900,40.9706,-71.1811
12/27/2019 19:10,0,70,0,0,67,900,40.9691,-71.1813
12/27/2019 19:25,0,101,0,0,48,900,40.9676,-71.1815
12/27/2019 19:40,0,111,0,0,55,900,40.9661,-71.1817
12/27/2019 19:55,0,93,0,0,67,900,40.9645,-71.182
12/27/2019 20:10,0,114,0,0,63,900,40.963,-71.1822
12/27/2019 20:13,0,22,0,0,34,218,40.963,-71.1822
12/27/2019 20:34,0,0,0,0,0,0,40.963,-71.1822
12/27/2019 20:40,0,32,0,0,13,374,40.963,-71.1811
12/27/2019 20:55,0,105,0,0,94,900,40.9614,-71.1805
12/27/2019 21:10,0,96,0,0,80,900,40.9598,-71.1798
12/27/2019 21:25,0,115,0,0,98,900,40.9582,-71.1792
12/27/2019 21:40,0,110,0,1,79,900,40.9566,-71.1786
12/27/2019 21:55,0,96,0,0,72,900,40.955,-71.1779
12/27/2019 22:10,0,80,0,0,69,900,40.9533,-71.1773
12/27/2019 22:25,0,66,0,0,70,900,40.9517,-71.1767
12/27/2019 22:34,0,17,0,0,63,578,40.9517,-71.1767
12/27/2019 22:52,0,0,0,0,0,0,40.9502,-71.1737
12/27/2019 22:55,0,3,0,0,3,188,40.9502,-71.1737
12/27/2019 23:10,0,89,0,0,81,900,40.948,-71.1719
12/27/2019 23:25,0,89,0,0,95,900,40.9458,-71.1702
12/27/2019 23:40,0,58,0,0,66,900,40.9435,-71.1684
12/27/2019 23:55,0,39,0,0,53,900,40.9413,-71.1666
12/28/2019 0:10,0,1,0,1,60,900,40.9391,-71.1648
12/28/2019 0:25,0,37,0,0,50,900,40.9369,-71.163
12/28/2019 0:40,0,32,0,0,68,900,40.9347,-71.1612
12/28/2019 0:52,0,47,0,0,66,747,40.9332,-71.1599
12/28/2019 1:11,0,0,0,0,0,0,40.9328,-71.1566
12/28/2019 1:25,0,35,0,0,61,850,40.93,-71.1557
12/28/2019 1:40,0,34,0,0,72,900,40.9273,-71.1547
12/28/2019 1:55,0,49,0,1,150,900,40.9246,-71.1537
12/28/2019 2:10,0,55,0,0,87,900,40.9219,-71.1528
12/28/2019 2:25,0,54,0,0,71,900,40.9192,-71.1518
12/28/2019 2:40,0,28,0,0,93,900,40.9165,-71.1508
12/28/2019 2:55,0,38,0,0,63,900,40.9138,-71.1499
12/28/2019 3:10,0,66,0,0,98,900,40.9111,-71.1489
12/28/2019 3:13,0,9,0,0,20,221,40.9111,-71.1489
12/28/2019 3:34,0,0,0,0,0,0,40.9108,-71.1487
12/28/2019 3:40,0,10,0,0,31,369,40.9085,-71.147
12/28/2019 3:55,0,30,0,0,60,900,40.906,-71.1473
12/28/2019 4:10,0,53,0,0,45,900,40.9035,-71.1477
12/28/2019 4:25,0,71,0,0,68,900,40.9011,-71.1481
12/28/2019 4:40,0,45,0,0,31,900,40.8986,-71.1484
12/28/2019 4:55,0,68,0,0,61,900,40.8961,-71.1488
12/28/2019 5:10,0,59,0,0,58,900,40.8936,-71.1492
12/28/2019 5:25,0,71,0,0,52,900,40.8911,-71.1495
12/28/2019 5:35,0,47,0,0,57,587,40.8911,-71.1495
12/28/2019 5:55,0,0,0,0,0,0,40.8891,-71.149
12/28/2019 6:10,0,60,0,0,50,879,40.8891,-71.1514
12/28/2019 6:25,0,111,0,0,63,900,40.8891,-71.154
12/28/2019 6:40,0,119,0,1,63,900,40.8892,-71.1566
12/28/2019 6:55,0,70,0,0,66,900,40.8892,-71.1592
12/28/2019 7:10,0,85,0,0,78,900,40.8892,-71.1618
12/28/2019 7:25,0,88,0,0,59,900,40.8892,-71.1644
12/28/2019 7:40,0,83,0,0,78,900,40.8892,-71.167
12/28/2019 7:55,0,70,0,0,44,900,40.8892,-71.1692
12/28/2019 7:55,0,1,0,0,3,38,40.8892,-71.1692
12/28/2019 8:13,0,0,0,0,0,0,40.8892,-71.1675
12/28/2019 8:25,0,54,2,0,60,712,40.8892,-71.1689
12/28/2019 8:40,0,60,0,0,61,900,40.8892,-71.1706
12/28/2019 8:55,0,57,0,0,60,900,40.8892,-71.1723
12/28/2019 9:10,0,70,0,0,62,900,40.8892,-71.174
12/28/2019 9:25,0,56,0,0,82,900,40.8892,-71.1757
12/28/2019 9:40,0,66,1,0,76,900,40.8892,-71.1774
12/28/2019 9:55,0,88,0,0,74,900,40.8892,-71.1792
12/28/2019 10:10,0,62,0,0,52,900,40.8893,-71.1809
12/28/2019 10:13,0,13,0,0,7,180,40.8893,-71.1809
12/28/2019 10:32,0,0,0,0,0,0,40.8892,-71.1803
12/28/2019 10:40,0,31,0,0,34,464,40.8903,-71.1771
12/28/2019 10:55,0,49,0,0,49,900,40.8925,-71.1755
12/28/2019 11:10,0,56,0,0,39,900,40.8947,-71.1739
12/28/2019 11:25,0,62,0,0,96,900,40.8969,-71.1722
12/28/2019 11:40,0,72,0,0,63,900,40.8992,-71.1706
12/28/2019 11:55,0,61,0,0,55,900,40.9014,-71.169
12/28/2019 12:10,0,58,0,0,63,900,40.9036,-71.1673
12/28/2019 12:25,0,56,0,0,41,900,40.9058,-71.1657
12/28/2019 12:33,0,26,0,0,34,521,40.9058,-71.1657
12/28/2019 12:50,0,0,0,0,0,0,40.9066,-71.1649
12/28/2019 12:55,0,9,0,0,2,268,40.9058,-71.1623
12/28/2019 13:10,0,66,0,0,65,900,40.9072,-71.1616
12/28/2019 13:25,0,91,0,0,73,900,40.9086,-71.1609
12/28/2019 13:40,0,58,0,0,47,900,40.91,-71.1603
12/28/2019 13:55,0,44,0,0,51,900,40.9114,-71.1596
12/28/2019 14:10,0,42,0,0,51,900,40.9127,-71.1589
12/28/2019 14:25,0,56,0,0,43,900,40.9141,-71.1582
12/28/2019 14:40,0,53,0,1,66,900,40.9155,-71.1575
12/28/2019 14:54,0,52,0,0,62,872,40.9166,-71.1569
12/28/2019 15:12,0,0,0,0,0,0,40.9148,-71.1558
12/28/2019 15:25,0,39,0,2,54,744,40.9162,-71.1563
12/28/2019 15:40,0,54,0,0,32,900,40.9177,-71.1569
12/28/2019 15:55,0,50,0,0,41,900,40.9192,-71.1575
12/28/2019 16:10,0,33,0,0,56,900,40.9207,-71.158
12/28/2019 16:25,0,33,0,0,55,900,40.9222,-71.1586
12/28/2019 16:40,0,29,0,0,42,900,40.9237,-71.1592
12/28/2019 16:55,0,53,0,0,56,900,40.9252,-71.1597
12/28/2019 17:10,0,83,0,0,63,900,40.9267,-71.1603
12/28/2019 17:15,0,47,0,0,10,326,40.9267,-71.1603
12/28/2019 17:35,0,0,0,0,0,0,40.9269,-71.1604
12/28/2019 17:40,0,15,0,0,8,279,40.927,-71.1616
12/28/2019 17:55,0,126,2,0,64,900,40.9293,-71.163
12/28/2019 18:10,0,131,0,0,66,900,40.9317,-71.1644
12/28/2019 18:25,0,104,0,0,52,900,40.934,-71.1658
12/28/2019 18:40,0,146,0,0,62,900,40.9364,-71.1672
12/28/2019 18:55,0,92,0,0,51,900,40.9387,-71.1686
12/28/2019 19:10,0,90,0,0,68,900,40.9411,-71.17
12/28/2019 19:25,0,102,0,0,61,900,40.9434,-71.1714
12/28/2019 19:35,0,71,0,0,38,621,40.9434,-71.1714
12/28/2019 19:54,0,0,0,0,0,0,40.9452,-71.1728
12/28/2019 19:55,0,4,0,0,10,75,40.9452,-71.1728
12/28/2019 20:10,1,85,1,0,59,900,40.9481,-71.1739
12/28/2019 20:25,0,71,1,0,80,900,40.951,-71.1749
12/28/2019 20:40,0,98,0,0,68,900,40.954,-71.176
12/28/2019 20:55,0,110,1,0,56,900,40.9569,-71.1771
12/28/2019 21:10,0,91,2,0,67,900,40.9599,-71.1782
12/28/2019 21:25,0,74,0,0,48,900,40.9628,-71.1792
12/28/2019 21:40,0,46,0,0,56,900,40.9657,-71.1803
12/28/2019 21:53,0,34,0,0,43,787,40.9677,-71.181
12/28/2019 22:10,0,0,0,0,0,0,40.968,-71.181
12/28/2019 22:25,0,61,0,1,62,887,40.9705,-71.1813
12/28/2019 22:40,0,79,0,0,35,900,40.9729,-71.1815
12/28/2019 22:55,0,70,0,0,96,900,40.9754,-71.1818
12/28/2019 23:10,0,79,0,1,97,900,40.9778,-71.182
12/28/2019 23:25,0,35,0,0,83,900,40.9803,-71.1822
12/28/2019 23:40,0,36,0,0,77,900,40.9827,-71.1825
12/28/2019 23:55,0,43,0,0,61,900,40.9852,-71.1827
12/29/2019 0:10,0,24,0,0,89,900,40.9873,-71.1829
12/29/2019 0:10,0,0,0,0,5,40,40.9873,-71.1829
12/29/2019 0:27,0,0,0,0,0,0,40.9869,-71.1813
12/29/2019 0:40,0,10,0,0,100,749,40.9888,-71.1811
12/29/2019 0:55,0,7,0,0,116,900,40.9908,-71.1809
12/29/2019 1:10,0,11,0,0,70,900,40.9927,-71.1808
12/29/2019 1:25,0,23,1,0,155,900,40.9946,-71.1807
12/29/2019 1:40,0,15,1,1,152,900,40.9966,-71.1805
12/29/2019 1:55,0,33,0,0,114,900,40.9985,-71.1804
12/29/2019 2:10,0,61,0,0,113,900,41.0005,-71.1802
12/29/2019 2:25,0,66,0,1,99,900,41.0024,-71.1801
12/29/2019 2:27,0,6,2,1,16,143,41.0024,-71.1801
12/29/2019 2:42,0,0,0,0,0,0,41.0016,-71.1785
12/29/2019 2:55,0,31,2,5,275,743,41.0034,-71.1789
12/29/2019 3:10,0,84,1,3,430,900,41.0054,-71.1794
12/29/2019 3:25,0,102,0,0,94,900,41.0073,-71.1799
12/29/2019 3:40,0,96,0,0,78,900,41.0092,-71.1804
12/29/2019 3:55,0,97,0,1,75,900,41.0111,-71.1809
12/29/2019 4:10,0,71,0,0,96,900,41.013,-71.1813
12/29/2019 4:25,0,60,0,0,71,900,41.0149,-71.1818
12/29/2019 4:40,0,57,0,0,116,900,41.0169,-71.1823
12/29/2019 4:43,0,11,0,0,37,198,41.0169,-71.1823
12/29/2019 4:58,0,0,0,0,0,0,41.0162,-71.1826
12/29/2019 5:10,0,41,0,0,61,702,41.0184,-71.1832
12/29/2019 5:25,0,54,0,0,97,900,41.0209,-71.1837
12/29/2019 5:40,0,70,0,0,88,900,41.0234,-71.1842
12/29/2019 5:55,0,48,0,0,92,900,41.0259,-71.1848
12/29/2019 6:10,0,49,0,0,87,900,41.0283,-71.1853
12/29/2019 6:25,0,61,0,2,131,900,41.0308,-71.1858
12/29/2019 6:40,0,41,0,0,119,900,41.0333,-71.1864
12/29/2019 6:55,0,53,0,0,141,900,41.0358,-71.1869
12/29/2019 7:00,0,15,0,0,29,321,41.0358,-71.1869
12/29/2019 7:16,0,0,0,0,0,0,41.036,-71.1873
12/29/2019 7:25,0,17,0,0,138,538,41.0382,-71.1876
12/29/2019 7:40,0,52,0,1,102,900,41.0414,-71.1876
12/29/2019 7:55,0,38,0,0,116,900,41.0446,-71.1876
12/29/2019 8:10,0,76,0,0,113,900,41.0478,-71.1876
12/29/2019 8:25,0,106,0,0,82,900,41.0511,-71.1876
12/29/2019 8:40,0,118,0,0,80,900,41.0543,-71.1875
12/29/2019 8:55,0,84,0,0,89,900,41.0575,-71.1875
12/29/2019 9:10,0,96,0,0,78,900,41.0607,-71.1875
12/29/2019 9:17,0,76,0,0,41,461,41.0607,-71.1875
12/29/2019 9:35,0,0,0,0,0,0,41.0618,-71.1875
